strategy,run,grid_size,grid_label,pattern_diversity,pattern_richness,pattern_evenness,unique_patterns,total_transitions,unique_transitions,connectivity_ratio,vertical_stratification,layer_density_variation,average_layer_density,average_kl_divergence,max_kl_divergence,uniform_kl_divergence
collapsed_neighbors,105,13,13×13×13,3.7654760563094296,79,0.8617738861864239,81,6084,326,0.10061728395061728,0.1324121367926124,0.2717947887940752,0.2380518889394629,14.08745467890867,21.036873052340948,1.4924510496212795
collapsed_neighbors,106,13,13×13×13,3.877088262366277,96,0.8494286806632635,98,6084,411,0.08647170208289501,0.16792929292929293,0.2604536832739333,0.28174783796085573,12.910127461042453,21.03551130079355,1.536669105005058
collapsed_neighbors,107,13,13×13×13,3.8253051429151608,82,0.8680619136991671,84,6084,349,0.10011474469305795,0.18862172384054535,0.24441022888662428,0.3363677742375968,13.708258306329743,20.79529018433567,1.4861677374852003
collapsed_neighbors,108,13,13×13×13,4.095803026528497,100,0.8893923266919821,102,6084,467,0.09066200737720831,0.2282608695652174,0.2724845142572468,0.41920801092398724,11.433512575907434,20.46765209654883,1.390076020330016
collapsed_neighbors,109,13,13×13×13,4.193345406220196,117,0.8805527609100826,119,6084,554,0.07890613872667711,0.22115384615384615,0.2925758919019034,0.47883477469276287,10.934029314923079,20.032462753405884,1.4594560802084429
collapsed_neighbors,110,13,13×13×13,4.086470750638456,107,0.8745175343254422,109,6084,484,0.08222901800883452,0.2159863945578231,0.26919604277839226,0.40691852526172057,11.796110368359436,20.47293049695583,1.4849098177875713
collapsed_neighbors,111,13,13×13×13,4.0636512233385735,108,0.8679063072383132,110,6084,512,0.08540450375312761,0.24131944444444445,0.258994730739835,0.5257168866636323,10.836744270975036,20.168034102956614,1.4780156119092573
collapsed_neighbors,112,13,13×13×13,4.1015421751998895,101,0.8887183249565755,103,6084,477,0.09080525414049115,0.0923913043478261,0.31386733295871233,0.2567137005006827,13.57994869952731,20.433240712742005,1.552182517496237
collapsed_neighbors,113,13,13×13×13,4.113541882953257,107,0.8803108413935617,109,6084,502,0.08528712198436969,0.2551020408163265,0.2485815581557201,0.4820209376422395,10.810440545385342,20.28784313661414,1.4073325782637427
collapsed_neighbors,114,13,13×13×13,3.876606318005463,92,0.8573170222247257,94,6084,411,0.09402882635552505,0.1765873015873016,0.26741310683097713,0.3099681383705052,12.371810538152157,20.841953678279786,1.5419187754607666
collapsed_neighbors,115,13,13×13×13,3.962982349599127,95,0.8702436284363996,97,6084,415,0.08913230240549828,0.2351851851851852,0.2313175617542167,0.34547109695038686,11.9300916650746,20.908230477090886,1.4219393342747157
collapsed_neighbors,116,13,13×13×13,4.201899017698211,117,0.8823489177903495,119,6084,548,0.07805155960689361,0.1891025641025641,0.32088792903120406,0.44287664997724174,11.101834655287746,20.04485962153812,1.4777417211370514
collapsed_neighbors,117,13,13×13×13,3.9615303539981896,98,0.8640258349546351,100,6084,432,0.08727272727272728,0.2122676035719514,0.24975310532166894,0.3254437869822485,11.848188145862384,20.93627251269515,1.4823020453945432
collapsed_neighbors,118,13,13×13×13,3.8990460543554932,79,0.8923429655200174,81,6084,330,0.10185185185185185,0.20838847741021657,0.25487515380410153,0.3955393718707328,13.672592498080311,20.618933553123536,1.4073133560413482
collapsed_neighbors,119,13,13×13×13,3.797119802754194,88,0.8480755324181958,90,6084,381,0.0951310861423221,0.20954316686024002,0.23069335727358492,0.30177514792899407,12.646416024741674,21.254579400662696,1.477105417751221
height_priority,0,8,8×8×8,3.1662552104248656,53,0.7974867539631602,55,1344,179,0.12053872053872054,0.0,0.33152534988623045,0.19140625,20.49075484568457,20.95272752408937,1.5478196289521515
height_priority,1,8,8×8×8,3.8663339911133208,71,0.9070195516996941,73,1344,273,0.10388127853881278,0.11020408163265305,0.3044871135922668,0.3828125,15.762499721950073,20.69954837358463,1.47830716994807
height_priority,2,8,8×8×8,3.7489067765872286,71,0.8794718075778443,73,1344,274,0.10426179604261795,0.03673469387755102,0.33729739288942034,0.265625,17.80410197978962,20.711767857244936,1.604935181944859
height_priority,3,8,8×8×8,3.1847056293570883,53,0.8021338729493598,55,1344,178,0.11986531986531987,0.0,0.33152534988623045,0.19140625,20.476628743719253,20.92447532015873,1.5384022276504155
height_priority,4,8,8×8×8,3.094348988691843,53,0.7793756872459803,55,1344,177,0.1191919191919192,0.0,0.33152534988623045,0.19140625,20.545808046583304,21.06283392588683,1.5845217628516093
height_priority,5,8,8×8×8,3.754657121804726,70,0.8837616398020446,72,1344,271,0.10602503912363068,0.04201680672268908,0.33729739288942034,0.265625,17.574756830735282,20.677887524339788,1.5822804658820617
